,Feature,CV-ADS1,CV-ADS2,CV-DIS1,CV-DIS2,SS-AD-S1-2,SS-AD-S2-1,SS-DI-S1-2,SS-DI-S2-1,DD-DD11,DD-DD11T,DD-DD12,DD-DD12T,DD-DD21,DD-DD21T,DD-DD22,DD-DD22T
87,MI_dir_0.01_weight,0.31138805198793,0.399476393726081,0.3075218191088668,0.300787540194776,0.2555392405532234,0.2255063530525173,0.2621318923006412,0.2722501966016731,0.0963794562759724,0.0907998603776055,0.1136299250919307,0.1044654080954878,0.1060516412689116,0.1047178889457026,0.1187556471364637,0.099443192248377
88,MI_dir_0.1_mean,0.3706816462792591,0.4002700354165256,0.4213252273503369,0.4036354023108862,0.2916026551252441,0.2687979813462358,0.3512321593992999,0.358625354946138,0.1887409729762572,0.1550075139074886,0.1623921533960245,0.1480864590500358,0.1862458270839562,0.1775187464021185,0.1733217763210019,0.178586443617101
89,MI_dir_0.1_std,0.2673039620208471,0.3421943067977624,0.3502526329152763,0.33536965363407,0.2416191057838465,0.2185260281139113,0.2920349173112688,0.2892132373824979,0.1173798456678985,0.0834854725323913,0.0980337213996542,0.0772602379600676,0.0861774960592216,0.0939278592821843,0.078458899320063,0.0882073302314635
90,MI_dir_0.1_weight,0.2725388488538888,0.261267499118991,0.2610711740252668,0.2552981011286467,0.1688299164724277,0.1759295404494038,0.2023697789520505,0.2060002470782898,0.092117052031367,0.0926158992919751,0.0889619859459449,0.0960584812370555,0.1075904501208011,0.1100422673920393,0.1003733493463275,0.112539491825498
91,MI_dir_1_mean,0.5035139532170012,0.540592099244172,0.518511852971686,0.478274384655737,0.4475539755454144,0.3852652978027187,0.4312337297693863,0.4629133671267649,0.274505412432546,0.2037021438118661,0.2454559500811471,0.215536106516068,0.2760699532358183,0.2399602531216181,0.2600162030962837,0.2435070802660501
92,MI_dir_1_std,0.2502914337948574,0.3113306418420264,0.329335095235734,0.2967089853289007,0.2347212767955618,0.1991866879764647,0.2630189724286019,0.2763613815020226,0.1334926843182724,0.094475840769196,0.1040598077047054,0.0903390963942958,0.0944535610988942,0.1117217382681643,0.0837079801252922,0.1044697552278742
93,MI_dir_1_weight,0.3057896711308868,0.3145355629222782,0.2810181909923331,0.2497741983838399,0.2378763536239596,0.1965069275887098,0.2156512643509115,0.2278205706041275,0.0952094059992899,0.0687261517218361,0.0915694793536789,0.0666281457342167,0.1074787371451362,0.0937726291215825,0.1080952012417643,0.0921354123827083
94,MI_dir_3_mean,0.5402038258128254,0.6218236546501267,0.5584566717055226,0.5233103260270111,0.5120264203351148,0.4589274062690175,0.4731129359138301,0.5000842386040925,0.3153722231300141,0.2668773761583077,0.2854641257039022,0.2984090748055246,0.3009538830281492,0.2683715187019242,0.2787325744837416,0.2689697567167449
95,MI_dir_3_std,0.2541692479567363,0.3302684625824176,0.3182310256295896,0.2871560232586321,0.2727505322829632,0.2207794993080255,0.2519486943942897,0.2677625322047839,0.1256483010432897,0.1174932158089573,0.1108526860269001,0.1091594093157164,0.1214394846909808,0.1346237748374601,0.1137264482659042,0.1247846829579711
96,MI_dir_3_weight,0.2681513447172248,0.3198215989601199,0.2427355242470893,0.222864661304546,0.2087031287697132,0.1771289597470688,0.1910587154897299,0.2008955055341502,0.0918083177023075,0.0697613998237239,0.0827923267661011,0.0719068573826544,0.0948633555595079,0.1010132420088774,0.0904475460223261,0.1085362989301128
97,MI_dir_5_mean,0.5341608167458711,0.6292043619781531,0.5280660349774444,0.505227782048286,0.4989506825214128,0.4533161454283216,0.4523736943061099,0.4886070438233105,0.2955518880929706,0.2564718022319557,0.2810077972054688,0.2713320848463483,0.2873064532661727,0.2535872664356413,0.2688070328130028,0.2698019499169694
98,MI_dir_5_std,0.25478489534867,0.315539461799568,0.2900486101909308,0.255174123171048,0.2622650724838445,0.22644453030509,0.2228394285068512,0.2283772771120447,0.109199678056076,0.1067935858509685,0.1006887762536317,0.1076904320563848,0.1037476122116644,0.1165546578935233,0.100884191327915,0.1304941523549145
99,MI_dir_5_weight,0.2380722000873034,0.304030438846439,0.2218429996270702,0.2096099716195741,0.1994861158420202,0.1644659065958399,0.1824077794012055,0.1859718886395887,0.0817191463669034,0.0720409153940161,0.0691067631967387,0.0701537616030117,0.0909903578735277,0.0996962903912572,0.0894033854530221,0.099924811530068
