MI_dir_5_weight,MI_dir_5_mean,MI_dir_5_std,MI_dir_3_weight,MI_dir_3_mean,MI_dir_3_std,MI_dir_1_weight,MI_dir_1_mean,MI_dir_1_std,MI_dir_0.1_weight,MI_dir_0.1_mean,MI_dir_0.1_std,MI_dir_0.01_weight,MI_dir_0.01_mean,MI_dir_0.01_std,HH_5_weight_0,HH_5_mean_0,HH_5_std_0,HH_5_radius_0_1,HH_5_magnitude_0_1,HH_5_covariance_0_1,HH_5_pcc_0_1,HH_3_weight_0,HH_3_mean_0,HH_3_std_0,HH_3_radius_0_1,HH_3_magnitude_0_1,HH_3_covariance_0_1,HH_3_pcc_0_1,HH_1_weight_0,HH_1_mean_0,HH_1_std_0,HH_1_radius_0_1,HH_1_magnitude_0_1,HH_1_covariance_0_1,HH_1_pcc_0_1,HH_0.1_weight_0,HH_0.1_mean_0,HH_0.1_std_0,HH_0.1_radius_0_1,HH_0.1_magnitude_0_1,HH_0.1_covariance_0_1,HH_0.1_pcc_0_1,HH_0.01_weight_0,HH_0.01_mean_0,HH_0.01_std_0,HH_0.01_radius_0_1,HH_0.01_magnitude_0_1,HH_0.01_covariance_0_1,HH_0.01_pcc_0_1,HH_jit_5_weight,HH_jit_5_mean,HH_jit_5_std,HH_jit_3_weight,HH_jit_3_mean,HH_jit_3_std,HH_jit_1_weight,HH_jit_1_mean,HH_jit_1_std,HH_jit_0.1_weight,HH_jit_0.1_mean,HH_jit_0.1_std,HH_jit_0.01_weight,HH_jit_0.01_mean,HH_jit_0.01_std,HpHp_5_weight_0,HpHp_5_mean_0,HpHp_5_std_0,HpHp_5_radius_0_1,HpHp_5_magnitude_0_1,HpHp_5_covariance_0_1,HpHp_5_pcc_0_1,HpHp_3_weight_0,HpHp_3_mean_0,HpHp_3_std_0,HpHp_3_radius_0_1,HpHp_3_magnitude_0_1,HpHp_3_covariance_0_1,HpHp_3_pcc_0_1,HpHp_1_weight_0,HpHp_1_mean_0,HpHp_1_std_0,HpHp_1_radius_0_1,HpHp_1_magnitude_0_1,HpHp_1_covariance_0_1,HpHp_1_pcc_0_1,HpHp_0.1_weight_0,HpHp_0.1_mean_0,HpHp_0.1_std_0,HpHp_0.1_radius_0_1,HpHp_0.1_magnitude_0_1,HpHp_0.1_covariance_0_1,HpHp_0.1_pcc_0_1,HpHp_0.01_weight_0,HpHp_0.01_mean_0,HpHp_0.01_std_0,HpHp_0.01_radius_0_1,HpHp_0.01_magnitude_0_1,HpHp_0.01_covariance_0_1,HpHp_0.01_pcc_0_1,Label
1.9307660690961883,68.08229719185718,53.32001161964399,2.1978048854616654,68.91423392811384,61.17171388691986,3.017305047096968,71.15580279258434,69.59441724564749,3.8716098835910495,72.58623064988541,68.17511836432277,3.9867912273917554,72.73363084591132,67.73926523736372,1.9307660690961883,68.08229719185718,53.32001161964399,72.13948724932517,95.97035451761428,7.281984340222455,0.1430628446387312,2.1978048854616654,68.91423392811384,61.17171388692077,78.05622790716161,96.61702149608308,2.358870215829128,0.0433136697139596,3.017305047096968,71.15580279258432,69.59441724565022,83.85991705617403,98.76063325817034,1.320052419534355,0.0231332919168263,3.8716098835910495,72.5862306498854,68.1751183643255,81.14523189288043,100.3102534646296,5.225954243300534,0.0954084758793067,3.986791227391755,72.73363084591132,67.73926523736372,80.55908989064886,100.47836017076432,5.713919368279424,0.105137891221589,1.879545934218256,0.458700713294774,0.2069377003893474,2.0296674454863237,0.4519338373329564,0.208300532008501,2.465369782013516,0.395936859202314,0.2057837108236092,2.929310701063026,0.3427082280231707,0.1967790726227432,2.9927168463763567,0.3363903078316052,0.1953171582393481,1.030497291156915,74.0,9.094947017729282e-13,9.094947017729282e-13,104.65180361560904,0.0,0.0,1.1231846969945616,73.99999999999999,1.8189894035458565e-12,1.8189894035458565e-12,104.65180361560904,0.0,0.0,1.497567783825983,74.0,0.0,0.0,104.65180361560904,0.0,0.0,1.9325781273648897,74.00000000000001,1.8189894035458565e-12,1.8189894035458565e-12,104.65180361560904,0.0,0.0,1.9930440704264365,74.0,9.094947017729282e-13,9.094947017729282e-13,104.65180361560904,0.0,0.0,3c:33:00:98:ee:fd
1.058449309848149,84.82688388832332,26.603431349902166,1.2399012493318022,87.01499943239817,90.40475969177896,1.986010377285463,92.03993536295968,200.677306337102,2.8634099898094973,94.71772025282986,238.81524092546533,2.985901806098153,94.97199547195046,241.69116593786384,1.058449309848149,84.82688388832332,26.603431349902166,66.03335544135449,137.36685074537348,-3.942105924159212,-0.0983121300151912,1.2399012493318022,87.01499943239817,90.40475969177896,121.02193333221206,138.01470227115712,-16.151479883093206,-0.1893805808405922,1.9860103772854631,92.03993536295964,200.6773063371038,228.93251712283637,139.96471718108808,-42.484659199704765,-0.2857194586679333,2.8634099898094973,94.71772025282988,238.8152409254617,270.01865796804145,140.90671880511786,-56.88688382068224,-0.3279340983056622,2.985901806098153,94.97199547195044,241.6911659378657,273.3098038838989,140.98404620359565,-58.35298579207824,-0.3322728781235807,1.058449309848149,0.9405447425499376,0.04858009891777,1.2399012493318022,0.8069896772118318,0.1456222314017343,1.986010377285463,0.5139391956632898,0.2338986086332974,2.8634099898094973,0.3645213019135851,0.2129820005300618,2.985901806098153,0.350637651612216,0.208780045891443,1.0,84.0,0.0,0.0,144.03124660989366,0.0,0.0,1.0,84.0,0.0,0.0,144.03124660989366,0.0,0.0,1.0,84.0,0.0,0.0,144.03124660989366,0.0,0.0,1.0,84.0,0.0,0.0,144.03124660989366,0.0,0.0,1.0,84.0,0.0,0.0,144.03124660989366,0.0,0.0,00:16:6c:7f:82:20
2.672868710890856,82.00000000000001,1.8189894035458565e-12,4.832771753534368,81.99999999999999,9.094947017729282e-13,10.651688293780689,82.0,9.094947017729282e-13,16.190241366583596,82.00000000000003,2.7284841053187847e-12,16.91689609524579,82.00000000000001,2.7284841053187847e-12,2.672868710890856,82.00000000000001,1.8189894035458565e-12,1.8189894035458565e-12,82.00000000000001,0.0,0.0,4.832771753534368,81.99999999999999,9.094947017729282e-13,9.094947017729282e-13,81.99999999999999,0.0,0.0,10.65168829378069,81.99999999999999,9.094947017729282e-13,9.094947017729282e-13,81.99999999999999,0.0,0.0,16.1902413665836,82.00000000000001,2.7284841053187847e-12,2.7284841053187847e-12,82.00000000000001,0.0,0.0,16.91689609524579,82.0,0.0,0.0,82.0,0.0,0.0,1.2084281719230272,0.487064087653124,0.0061753046671416,1.4782525263840125,0.4589485554432989,0.0192077780572321,2.2058593238687094,0.3888451133907006,0.0440962391452654,2.8986939600524035,0.3411143295566706,0.0552127747951559,2.989603068370518,0.335921699036956,0.0561412327484146,2.672868710890856,82.00000000000001,1.8189894035458565e-12,1.8189894035458565e-12,82.00000000000001,0.0,0.0,4.832771753534368,81.99999999999999,9.094947017729282e-13,9.094947017729282e-13,81.99999999999999,0.0,0.0,10.651688293780689,82.0,9.094947017729282e-13,9.094947017729282e-13,82.0,0.0,0.0,16.190241366583596,82.00000000000003,2.7284841053187847e-12,2.7284841053187847e-12,82.00000000000003,0.0,0.0,16.91689609524579,82.00000000000001,2.7284841053187847e-12,2.7284841053187847e-12,82.00000000000001,0.0,0.0,34:c3:d2:e0:fc:c9
3.671740364605248,82.00000000000001,1.8189894035458565e-12,5.83154756309273,81.99999999999999,1.8189894035458565e-12,11.650788824018417,81.99999999999999,1.8189894035458565e-12,17.190104644727327,82.00000000000003,1.8189894035458565e-12,17.916881809367194,82.00000000000001,1.8189894035458565e-12,3.671740364605248,82.00000000000001,1.8189894035458565e-12,1.8189894035458565e-12,82.00000000000001,0.0,0.0,5.83154756309273,81.99999999999999,1.8189894035458565e-12,1.8189894035458565e-12,81.99999999999999,0.0,0.0,11.650788824018417,81.99999999999997,2.7284841053187847e-12,2.7284841053187847e-12,81.99999999999997,0.0,0.0,17.19010464472733,82.00000000000001,1.8189894035458565e-12,1.8189894035458565e-12,82.00000000000001,0.0,0.0,17.916881809367194,82.0,9.094947017729282e-13,9.094947017729282e-13,82.0,0.0,0.0,1.2084447204080009,0.4870440741939282,0.0061753482830464,1.4782758631120936,0.4589307281973483,0.0192071977258055,2.205879585008041,0.3888323875784485,0.0440939644850158,2.8986972018459705,0.3411048902369846,0.0552098372085732,2.989603408617946,0.3359126011787258,0.0561382529937175,3.671740364605248,82.00000000000001,1.8189894035458565e-12,1.8189894035458565e-12,82.00000000000001,0.0,0.0,5.83154756309273,81.99999999999999,1.8189894035458565e-12,1.8189894035458565e-12,81.99999999999999,0.0,0.0,11.650788824018417,81.99999999999999,1.8189894035458565e-12,1.8189894035458565e-12,81.99999999999999,0.0,0.0,17.190104644727327,82.00000000000003,1.8189894035458565e-12,1.8189894035458565e-12,82.00000000000003,0.0,0.0,17.916881809367194,82.00000000000001,1.8189894035458565e-12,1.8189894035458565e-12,82.00000000000001,0.0,0.0,34:c3:d2:e0:fc:c9
4.671725194917834,82.0,0.0,6.831533107360355,81.99999999999999,1.8189894035458565e-12,12.650779197024177,82.0,0.0,18.190103224316207,82.00000000000004,4.547473508864641e-12,18.916881661320748,82.00000000000001,1.8189894035458565e-12,4.671725194917834,82.0,0.0,0.0,82.0,0.0,0.0,6.831533107360355,81.99999999999999,1.8189894035458565e-12,1.8189894035458565e-12,81.99999999999999,0.0,0.0,12.650779197024178,81.99999999999999,1.8189894035458565e-12,1.8189894035458565e-12,81.99999999999999,0.0,0.0,18.19010322431621,82.00000000000003,2.7284841053187847e-12,2.7284841053187847e-12,82.00000000000003,0.0,0.0,18.916881661320748,82.0,9.094947017729282e-13,9.094947017729282e-13,82.0,0.0,0.0,1.2084452624104165,0.4870434139979629,0.0061753507826845,1.4782766356722568,0.4589301285412517,0.0192071797619478,2.20588026514308,0.3888319477089272,0.0440938865313433,2.8986973113919268,0.3411045595263789,0.0552097340142835,2.989603420123061,0.3359122820031094,0.0561381480763243,4.671725194917834,82.0,0.0,0.0,82.0,0.0,0.0,6.831533107360355,81.99999999999999,1.8189894035458565e-12,1.8189894035458565e-12,81.99999999999999,0.0,0.0,12.650779197024177,82.0,0.0,0.0,82.0,0.0,0.0,18.190103224316207,82.00000000000004,4.547473508864641e-12,4.547473508864641e-12,82.00000000000004,0.0,0.0,18.916881661320748,82.00000000000001,1.8189894035458565e-12,1.8189894035458565e-12,82.00000000000001,0.0,0.0,34:c3:d2:e0:fc:c9
1.2564969611486911,109.60122423808536,12.957429072319428,2.1097644274947376,108.48938647855935,44.37757853002768,6.02619850734902,106.2013579513762,94.7639255496324,11.160339522071594,104.83153903357376,117.34406418558864,11.912874300929982,104.68326969050416,119.48590869825966,1.2564969611486911,109.60122423808536,12.957429072319428,12.957429072319428,136.8810737629095,-1.040995420865949e-14,0.0,2.1097644274947367,108.4893864785594,44.37757853001858,44.37757853001858,135.9924519173554,2.1133093800694373e-14,2.352156399944054e-09,6.02619850734902,106.2013579513762,94.7639255496306,94.7639255496306,134.17424652561434,1.4204934025998555e-14,1.0819385994031946e-09,11.160339522071595,104.83153903357382,117.3440641855741,117.3440641855741,133.0926428325312,-1.6647815262908924e-14,-9.303920075417223e-10,11.912874300929987,104.68326969050416,119.48590869825604,119.48590869825604,132.97588861554874,6.879311954165889e-15,6.599128294530573e-10,1.184023178399756,0.8485852278325476,0.1324488940639819,1.7416242171359797,0.5769681579220024,0.2467012006160773,3.988790196217611,0.2520397437759616,0.1895437085883821,6.59610257820732,0.1524962856492529,0.1297798392007031,6.958331909771927,0.1445687288670154,0.1241683133117234,1.184023178399756,110.0,3.637978807091713e-12,3.637978807091713e-12,110.0,0.0,0.0,1.7416242171359797,110.0,3.637978807091713e-12,3.637978807091713e-12,110.0,0.0,0.0,3.988790196217611,110.0,0.0,0.0,110.0,0.0,0.0,6.59610257820732,110.0,0.0,0.0,110.0,0.0,0.0,6.958331909771927,110.0,0.0,0.0,110.0,0.0,0.0,sudoku
5.657760505597186,82.00000000000001,1.8189894035458565e-12,7.819273308622601,81.99999999999999,1.8189894035458565e-12,13.643207013011237,82.0,0.0,19.189014153669635,82.00000000000004,4.547473508864641e-12,19.916768399865507,82.0,9.094947017729282e-13,5.657760505597187,82.0,0.0,0.0,82.0,0.0,0.0,7.819273308622601,82.0,9.094947017729282e-13,9.094947017729282e-13,82.0,0.0,0.0,13.643207013011237,81.99999999999999,1.8189894035458565e-12,1.8189894035458565e-12,81.99999999999999,0.0,0.0,19.18901415366964,82.00000000000003,3.637978807091713e-12,3.637978807091713e-12,82.00000000000003,0.0,0.0,19.916768399865507,82.0,9.094947017729282e-13,9.094947017729282e-13,82.0,0.0,0.0,1.207823598675975,0.4877847491226356,0.0061764873751812,1.4774201501331952,0.4595613887019011,0.0192317653609486,2.205159861063126,0.3892527752196545,0.0441709473931144,2.898583838662511,0.3414054682436839,0.0553028429115939,2.989591529113764,0.336201219525274,0.056231979457191,5.657760505597186,82.00000000000001,1.8189894035458565e-12,1.8189894035458565e-12,82.00000000000001,0.0,0.0,7.819273308622601,81.99999999999999,1.8189894035458565e-12,1.8189894035458565e-12,81.99999999999999,0.0,0.0,13.643207013011237,82.0,0.0,0.0,82.0,0.0,0.0,19.189014153669635,82.00000000000004,4.547473508864641e-12,4.547473508864641e-12,82.00000000000004,0.0,0.0,19.916768399865507,82.0,9.094947017729282e-13,9.094947017729282e-13,82.0,0.0,0.0,34:c3:d2:e0:fc:c9
6.655643134189448,82.0,9.094947017729282e-13,8.81751739705873,82.0,0.0,14.64218568799109,82.0,0.0,20.1888705006379,82.00000000000004,4.547473508864641e-12,20.916753489699836,82.0,9.094947017729282e-13,6.655643134189449,81.99999999999999,2.7284841053187847e-12,2.7284841053187847e-12,81.99999999999999,0.0,0.0,8.81751739705873,82.00000000000001,1.8189894035458565e-12,1.8189894035458565e-12,82.00000000000001,0.0,0.0,14.642185687991091,81.99999999999999,1.8189894035458565e-12,1.8189894035458565e-12,81.99999999999999,0.0,0.0,20.188870500637904,82.00000000000003,4.547473508864641e-12,4.547473508864641e-12,82.00000000000003,0.0,0.0,20.916753489699836,82.0,9.094947017729282e-13,9.094947017729282e-13,82.0,0.0,0.0,1.2081816335930136,0.4874009858851355,0.0061659766280592,1.477837826688016,0.4593428342367074,0.0192079775559409,2.205422688434105,0.3892226424811499,0.044158323192402,2.898618187871137,0.3414304313129557,0.0553134790590921,2.9895950539191185,0.3362298427524794,0.0562453502497878,6.655643134189448,82.0,9.094947017729282e-13,9.094947017729282e-13,82.0,0.0,0.0,8.81751739705873,82.0,0.0,0.0,82.0,0.0,0.0,14.64218568799109,82.0,0.0,0.0,82.0,0.0,0.0,20.1888705006379,82.00000000000004,4.547473508864641e-12,4.547473508864641e-12,82.00000000000004,0.0,0.0,20.916753489699836,82.0,9.094947017729282e-13,9.094947017729282e-13,82.0,0.0,0.0,34:c3:d2:e0:fc:c9
7.65559363860201,82.0,9.094947017729282e-13,9.817478053406106,82.00000000000001,2.7284841053187847e-12,15.64216391020874,82.0,0.0,21.18886749788181,82.00000000000004,4.547473508864641e-12,21.916753178598164,82.0,9.094947017729282e-13,7.655593638602011,82.0,0.0,0.0,82.0,0.0,0.0,9.817478053406106,82.00000000000001,1.8189894035458565e-12,1.8189894035458565e-12,82.00000000000001,0.0,0.0,15.642163910208742,81.99999999999999,1.8189894035458565e-12,1.8189894035458565e-12,81.99999999999999,0.0,0.0,21.188867497881816,82.00000000000003,4.547473508864641e-12,4.547473508864641e-12,82.00000000000003,0.0,0.0,21.916753178598164,82.0,9.094947017729282e-13,9.094947017729282e-13,82.0,0.0,0.0,1.208247288748271,0.487314414861394,0.006167742964277,1.4779427448839872,0.4592484059512913,0.0192072272239819,2.2055278836079903,0.3891375703541342,0.0441441057385375,2.898636108766004,0.3413607031524102,0.0552913396255743,2.9895969462082244,0.3361619987764364,0.0562225309198633,7.65559363860201,82.0,9.094947017729282e-13,9.094947017729282e-13,82.0,0.0,0.0,9.817478053406106,82.00000000000001,2.7284841053187847e-12,2.7284841053187847e-12,82.00000000000001,0.0,0.0,15.64216391020874,82.0,0.0,0.0,82.0,0.0,0.0,21.18886749788181,82.00000000000004,4.547473508864641e-12,4.547473508864641e-12,82.00000000000004,0.0,0.0,21.916753178598164,82.0,9.094947017729282e-13,9.094947017729282e-13,82.0,0.0,0.0,34:c3:d2:e0:fc:c9
8.648486756946475,82.00000000000001,1.8189894035458565e-12,10.81200874943701,82.0,1.8189894035458565e-12,16.639258627727347,82.0,0.0,22.18847391556369,82.00000000000004,5.4569682106375694e-12,22.916712467981483,82.00000000000001,9.094947017729282e-13,8.648486756946475,82.00000000000001,1.8189894035458565e-12,1.8189894035458565e-12,82.00000000000001,0.0,0.0,10.81200874943701,82.00000000000001,2.7284841053187847e-12,2.7284841053187847e-12,82.00000000000001,0.0,0.0,16.63925862772735,81.99999999999999,1.8189894035458565e-12,1.8189894035458565e-12,81.99999999999999,0.0,0.0,22.18847391556369,82.00000000000003,4.547473508864641e-12,4.547473508864641e-12,82.00000000000003,0.0,0.0,22.916712467981483,82.00000000000001,9.094947017729282e-13,9.094947017729282e-13,82.00000000000001,0.0,0.0,1.2092416594277346,0.4862574940611,0.0061408045273723,1.4790993920521442,0.4586497705413073,0.0191446374827908,2.2062524474020107,0.3890594021660072,0.0441132399520984,2.898730507873263,0.341433687353843,0.0553248789540309,2.989606629532507,0.3362449555129825,0.0562636235809686,8.648486756946475,82.00000000000001,1.8189894035458565e-12,1.8189894035458565e-12,82.00000000000001,0.0,0.0,10.81200874943701,82.0,1.8189894035458565e-12,1.8189894035458565e-12,82.0,0.0,0.0,16.639258627727347,82.0,0.0,0.0,82.0,0.0,0.0,22.18847391556369,82.00000000000004,5.4569682106375694e-12,5.4569682106375694e-12,82.00000000000004,0.0,0.0,22.916712467981483,82.00000000000001,9.094947017729282e-13,9.094947017729282e-13,82.00000000000001,0.0,0.0,34:c3:d2:e0:fc:c9
9.606270283657656,82.0,0.0,11.780311307454866,82.0,1.8189894035458565e-12,17.622982337150958,82.00000000000001,1.8189894035458565e-12,23.18630251402384,82.00000000000004,5.4569682106375694e-12,23.916488191285183,82.00000000000001,9.094947017729282e-13,9.606270283657656,82.0,0.0,0.0,82.0,0.0,0.0,11.780311307454866,82.0,9.094947017729282e-13,9.094947017729282e-13,82.0,0.0,0.0,17.62298233715096,81.99999999999999,2.7284841053187847e-12,2.7284841053187847e-12,81.99999999999999,0.0,0.0,23.186302514023843,82.00000000000003,4.547473508864641e-12,4.547473508864641e-12,82.00000000000003,0.0,0.0,23.916488191285183,82.00000000000001,9.094947017729282e-13,9.094947017729282e-13,82.00000000000001,0.0,0.0,1.2085736884931209,0.4870780195026035,0.0061350728817051,1.478131182542835,0.459419631905214,0.0191637923884832,2.205380754375947,0.3896492430690242,0.0442158045463084,2.8985885809011886,0.3418862705458385,0.0554663473387809,2.989591707537413,0.3366826101370336,0.056407978244433,9.606270283657656,82.0,0.0,0.0,82.0,0.0,0.0,11.780311307454866,82.0,1.8189894035458565e-12,1.8189894035458565e-12,82.0,0.0,0.0,17.622982337150958,82.00000000000001,1.8189894035458565e-12,1.8189894035458565e-12,82.00000000000001,0.0,0.0,23.18630251402384,82.00000000000004,5.4569682106375694e-12,5.4569682106375694e-12,82.00000000000004,0.0,0.0,23.916488191285183,82.00000000000001,9.094947017729282e-13,9.094947017729282e-13,82.00000000000001,0.0,0.0,34:c3:d2:e0:fc:c9
1.2025883296619506,78.29387451829359,67.79939451138671,1.4237453954513275,75.45220098360774,101.17790640156365,2.0832883978987784,70.56022777364352,120.8066003889262,2.871133113802579,67.662479978458,109.86096010580512,2.986616312139344,67.36619562097054,107.79546573494554,1.2025883296619506,78.29387451829359,67.79939451138671,69.02646495565916,134.69357498252606,0.0,0.0,1.4237453954513275,75.45220098360774,101.17790640156365,110.48229822008382,132.14757512631462,0.0,0.0,2.0832883978987784,70.56022777364352,120.8066003889262,153.53968960208834,127.50480059270237,0.0,0.0,2.871133113802579,67.662479978458,109.86096010580512,160.74532638604907,124.77124177062171,0.0,0.0,2.986616312139344,67.36619562097054,107.79546573494554,160.92465569471258,124.48610872518144,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,82.0,0.0,0.0,142.8740704256724,0.0,0.0,1.0,82.0,0.0,0.0,142.8740704256724,0.0,0.0,1.0,82.0,0.0,0.0,142.8740704256724,0.0,0.0,1.0,82.0,0.0,0.0,142.8740704256724,0.0,0.0,1.0,82.0,0.0,0.0,142.8740704256724,0.0,0.0,48:02:2e:01:83:15
2.176618571385945,70.56320094388717,120.80920658457852,3.912455229221608,73.50130896709292,114.74345345114124,9.493045806597726,74.00728481164506,111.95623806165077,15.961378463006756,73.08905885502902,116.63583310022568,16.892323151763463,72.9563629805692,117.17264388826152,2.176618571385945,70.56320094388717,120.80920658457852,120.80920658457852,70.56320094388717,0.0,0.0,3.912455229221608,73.50130896709294,114.74345345113852,114.74345345113852,73.50130896709294,0.0,0.0,9.493045806597726,74.00728481164506,111.95623806165077,111.95623806165077,74.00728481164506,0.0,0.0,15.961378463006753,73.08905885502904,116.63583310022295,116.63583310022295,73.08905885502904,0.0,0.0,16.892323151763463,72.9563629805692,117.17264388826152,117.17264388826152,72.9563629805692,0.0,0.0,1.065754302576886,0.8154658626680129,0.0065290117509687,1.2556811143095112,0.7626708863483266,0.0248971763764511,2.224413069669008,0.5959208104179143,0.0724738792882921,3.732515953330944,0.4791790156522144,0.0887651741359007,3.972000394348706,0.4671653905612542,0.0895694905990346,1.0,60.0,0.0,0.0,60.0,0.0,0.0,1.0,60.0,0.0,0.0,60.0,0.0,0.0,1.0,60.0,0.0,0.0,60.0,0.0,0.0,1.0,60.0,0.0,0.0,60.0,0.0,0.0,1.0,60.0,0.0,0.0,60.0,0.0,0.0,5c:cf:7f:05:f2:c6
3.17538872386522,67.23661580346091,106.83693938923898,4.911128694387985,70.75218349975971,120.93858698220812,10.49197279926681,72.67223704897607,118.20362325203403,16.96119804096263,72.31735282203431,119.2645815422793,17.892304057153414,72.23223248629733,119.48160309971354,3.17538872386522,67.23661580346091,106.83693938923898,106.83693938923898,67.23661580346091,0.0,0.0,4.911128694387985,70.75218349975972,120.93858698220627,120.93858698220627,70.75218349975972,0.0,0.0,10.49197279926681,72.67223704897607,118.20362325203403,118.20362325203403,72.67223704897607,0.0,0.0,16.96119804096263,72.31735282203431,119.2645815422784,119.2645815422784,72.31735282203431,0.0,0.0,17.892304057153414,72.23223248629733,119.48160309971354,119.48160309971354,72.23223248629733,0.0,0.0,1.0657334999158097,0.8155556746996121,0.0065296370358335,1.2556298281352165,0.7627581392786126,0.0249009160852196,2.224321774070503,0.5959838472770181,0.0724884844437439,3.732494253510127,0.4792209102920032,0.0887828237649544,3.9719980188874286,0.4672051445875799,0.0895871656406297,1.0,60.0,0.0,0.0,60.0,0.0,0.0,1.0,60.0,0.0,0.0,60.0,0.0,0.0,1.0,60.0,0.0,0.0,60.0,0.0,0.0,1.0,60.0,0.0,0.0,60.0,0.0,0.0,1.0,60.0,0.0,0.0,60.0,0.0,0.0,5c:cf:7f:05:f2:c6
4.175367733450921,70.77244429546711,120.94821840133318,5.911109215809854,72.65501020953472,118.2609412063366,11.49195892811859,73.48391441480801,114.83016917990972,17.961195798568024,72.85643982306448,117.55363118334115,18.892303820604035,72.74925611700192,117.94010303713094,4.175367733450921,70.77244429546711,120.94821840133318,120.94821840133318,70.77244429546711,0.0,0.0,5.911109215809854,72.65501020953474,118.2609412063348,118.2609412063348,72.65501020953474,0.0,0.0,11.49195892811859,73.48391441480801,114.83016917990972,114.83016917990972,73.48391441480801,0.0,0.0,17.961195798568024,72.85643982306448,117.55363118334026,117.55363118334026,72.85643982306448,0.0,0.0,18.892303820604035,72.74925611700192,117.94010303713094,117.94010303713094,72.74925611700192,0.0,0.0,1.208722910291257,0.4861166683113392,0.0063299721204795,1.4797260466402198,0.4566187027398916,0.0193522498017799,2.2083374961384523,0.3856685322524411,0.0436352344669666,2.8991822889793304,0.3381857197115249,0.0542885552830894,2.9896552767359443,0.3330434470399609,0.0551724464277026,2.0444961964404893,81.99999999999999,2.7284841053187847e-12,2.7284841053187847e-12,81.99999999999999,0.0,0.0,3.400233976170389,82.00000000000001,2.7284841053187847e-12,2.7284841053187847e-12,82.00000000000001,0.0,0.0,7.043481392965445,82.0,9.094947017729282e-13,9.094947017729282e-13,82.0,0.0,0.0,10.496228769753106,81.99999999999999,9.094947017729282e-13,9.094947017729282e-13,81.99999999999999,0.0,0.0,10.948310002231576,81.99999999999999,3.637978807091713e-12,3.637978807091713e-12,81.99999999999999,0.0,0.0,5c:cf:7f:05:f2:c6
5.175336682765876,72.94187913473489,117.22910542608132,6.911082840514277,74.0071846814833,111.95684029145468,12.491941835767378,74.16564073863769,110.97871871387906,18.96119312714121,73.33866476089538,115.5306471361464,19.892303539612666,73.21429747656978,116.09688668525632,5.175336682765876,72.94187913473489,117.22910542608132,117.22910542608132,72.94187913473489,0.0,0.0,6.911082840514277,74.00718468148331,111.95684029145195,111.95684029145195,74.00718468148331,0.0,0.0,12.491941835767378,74.16564073863769,110.97871871387906,110.97871871387906,74.16564073863769,0.0,0.0,18.96119312714121,73.33866476089538,115.53064713614548,115.53064713614548,73.33866476089538,0.0,0.0,19.892303539612666,73.21429747656978,116.09688668525632,116.09688668525632,73.21429747656978,0.0,0.0,1.2088320730017497,0.4859925101205113,0.0063274460717527,1.4798648283526226,0.4565298590969363,0.0193453031295755,2.2084404471722894,0.3856274313960494,0.0436255685095565,2.8991973962727866,0.3381636625851547,0.0542812916663562,2.9896568480614816,0.333023005794692,0.0551655644518189,3.0444809922688987,81.99999999999999,2.7284841053187847e-12,2.7284841053187847e-12,81.99999999999999,0.0,0.0,4.400218804368807,82.00000000000001,2.7284841053187847e-12,2.7284841053187847e-12,82.00000000000001,0.0,0.0,8.043470916974496,82.0,1.8189894035458565e-12,1.8189894035458565e-12,82.0,0.0,0.0,11.49622720861501,82.0,9.094947017729282e-13,9.094947017729282e-13,82.0,0.0,0.0,11.948309839393806,81.99999999999999,2.7284841053187847e-12,2.7284841053187847e-12,81.99999999999999,0.0,0.0,5c:cf:7f:05:f2:c6
6.1753195773576754,74.40870538587781,109.38072759228815,7.911069135090439,75.01751782129415,104.8595505555868,13.491933578138552,74.74631060452383,106.96515685443228,19.96119187373687,73.7725734820725,113.3128362865109,20.892303408117243,73.63482087946163,114.0577189331516,6.1753195773576754,74.40870538587781,109.38072759228815,109.38072759228815,74.40870538587781,0.0,0.0,7.911069135090439,75.01751782129416,104.85955055558406,104.85955055558406,75.01751782129416,0.0,0.0,13.491933578138552,74.74631060452383,106.96515685443228,106.96515685443228,74.74631060452383,0.0,0.0,19.96119187373687,73.7725734820725,113.31283628651,113.31283628651,73.7725734820725,0.0,0.0,20.892303408117243,73.63482087946163,114.0577189331516,114.0577189331516,73.63482087946163,0.0,0.0,1.208968428023935,0.4857556202677984,0.0063489465423167,1.4801897263273396,0.4561331779552566,0.019362163847724,2.208871102063532,0.3851556447774829,0.0435569740258173,2.899277566302316,0.3377417938909154,0.0541512519215979,2.9896653791182155,0.3326093566866824,0.0550297348968838,4.044470929717741,81.99999999999999,2.7284841053187847e-12,2.7284841053187847e-12,81.99999999999999,0.0,0.0,5.400210078259587,82.0,9.094947017729282e-13,9.094947017729282e-13,82.0,0.0,0.0,9.043465599947076,81.99999999999999,9.094947017729282e-13,9.094947017729282e-13,81.99999999999999,0.0,0.0,12.496226448672267,81.99999999999999,1.8189894035458565e-12,1.8189894035458565e-12,81.99999999999999,0.0,0.0,12.948309760411098,81.99999999999999,2.7284841053187847e-12,2.7284841053187847e-12,81.99999999999999,0.0,0.0,5c:cf:7f:05:f2:c6
